anio;periodo;mes;area;ciudad;tasa_participacion_global;tasa_participacion_bruta;tasa_desempleo;empleo_total;empleo_formal;empleo_informal;empleo_adecuado;subempleo;no_remunerado;otro_no_pleno;brecha_adecuado_HM;brecha_salarial_HM;NiNi;desempleo_juvenil;trabajo_infantil;empleo_manufactura;tasa_asistencia_clases;pobreza_ingresos;pobreza_extrema_ingresos
2023;11;Noviembre;1;070150;61.0374;44.5828;4.6546;95.3454;60.9859;34.7567;45.4197;20.6605;4.2822;24.983;25.7416;19.8573;18.3159;10.3291;0.6042;9.375;78.6808;14.3336;3.3665
2023;11;Noviembre;1;090150;61.0691;45.2066;4.274;95.726;54.3192;42.0482;47.0276;16.5042;3.3866;28.1072;20.943;12.7139;21.9547;12.972;0.5297;13.9455;77.5533;10.1425;3.1462
2023;11;Noviembre;1;170150;64.9871;50.9691;7.7958;92.2042;72.3536;22.3161;51.9991;17.3165;1.8228;20.8081;16.6929;14.5512;16.6994;15.3503;0.0;10.3266;74.2191;11.3835;4.3466
2023;11;Noviembre;1;180150;71.2206;56.7467;2.1765;97.8235;73.6555;22.9738;45.1113;19.4795;9.9451;23.1225;27.8747;20.0154;8.4509;5.4932;4.0568;19.5092;83.4612;4.3271;1.0905
2023;11;Noviembre;2;070150;76.9231;55.5556;0.0;100.0;100.0;0.0;80.0;10.0;0.0;10.0;42.8571;27.0588;0.0;0.0;0.0;0.0;66.6667;0.0;0.0
2023;11;Noviembre;2;170150;72.2222;56.5217;7.6923;92.3077;83.3333;16.6667;61.5385;23.0769;0.0;7.6923;77.1429;50.5882;25.0;25.0;0.0;16.6667;85.7143;0.0;0.0
2023;11;Noviembre;2;180150;94.7368;78.2609;0.0;100.0;50.0;44.4444;38.8889;27.7778;5.5556;27.7778;-109.5238;22.2736;0.0;0.0;0.0;22.2222;83.3333;0.0;0.0
2023;12;Diciembre;1;010150;65.5653;49.5819;3.836;96.164;73.1282;24.2552;57.3996;11.7595;5.3835;21.6214;26.0329;21.1945;14.5453;8.4795;0.5781;18.6539;78.3413;6.4303;1.5325
2023;12;Diciembre;1;070150;59.6802;42.2955;5.9031;94.0969;54.7257;39.2032;48.0977;30.2232;2.599;13.1769;26.1548;18.2691;20.2292;11.9771;0.9669;9.9266;75.8038;12.7523;1.1453
2023;12;Diciembre;1;090150;61.4101;44.1585;3.3946;96.6054;50.3794;46.1981;46.2319;19.993;3.2227;26.9752;23.3956;21.1856;18.147;8.3058;0.0;13.0051;73.8032;16.2277;1.7226
2023;12;Diciembre;1;170150;65.0207;49.2053;5.2626;94.7374;64.3451;30.4632;51.6118;14.7136;4.8751;23.289;25.2027;13.9353;13.0088;11.4325;0.0;11.7208;82.0249;14.3364;3.687
2023;12;Diciembre;1;180150;72.7427;54.2511;4.016;95.984;68.5161;27.2937;45.2523;21.8128;6.7009;20.0156;15.0656;17.1433;7.7411;14.6174;3.1481;18.7346;83.8818;8.3517;3.5514
2023;12;Diciembre;2;070150;58.7216;44.1882;0.0;100.0;33.1051;65.7615;31.9717;60.3187;6.5761;1.1334;24.8032;33.8123;36.7091;0.0;0.0;13.1523;47.9034;8.7176;0.0
2023;12;Diciembre;2;170150;70.5882;66.6667;16.6667;83.3333;40.0;50.0;25.0;25.0;8.3333;25.0;50.0;31.4693;25.0;40.0;0.0;20.0;60.0;0.0;0.0
2024;1;Enero;1;010150;64.3026;48.3803;3.5983;96.4017;73.2397;23.7835;53.6428;18.4393;6.8845;17.435;33.7295;15.4342;8.3349;7.6843;0.2928;14.9769;85.0154;4.237;1.455
2024;1;Enero;1;070150;61.4003;46.0612;9.7269;90.2731;57.0901;35.7294;42.444;25.1279;3.1442;19.557;20.2689;4.3162;22.455;16.4755;0.0904;9.5931;75.7894;10.1916;2.7423
2024;1;Enero;1;090150;57.9101;42.4025;4.1124;95.8876;45.8125;50.7703;45.1526;20.1042;2.8198;27.3117;28.3627;19.1215;20.5489;10.6862;0.0;14.7268;75.3727;13.6349;0.5184
2024;1;Enero;1;170150;61.5778;48.0486;8.9164;91.0836;74.1623;20.8658;59.5428;10.9016;3.1629;17.2099;18.3045;14.0407;16.3389;17.377;0.0;14.5167;82.2253;6.9921;2.6214
2024;1;Enero;1;180150;72.2248;54.6527;5.757;94.243;72.3622;24.0946;44.7664;21.8146;7.8324;19.4698;26.3783;13.3927;12.8736;13.6936;3.6692;17.4291;83.5156;5.9418;2.5998
2024;1;Enero;2;070150;73.913;60.7143;0.0;100.0;88.2353;11.7647;64.7059;5.8824;11.7647;17.6471;-6.6667;6.2387;0.0;0.0;0.0;0.0;81.8182;0.0;0.0
2024;2;Febrero;1;010150;64.3086;49.7803;4.7134;95.2866;72.0558;25.2173;59.9465;10.8797;5.171;18.9485;32.9489;26.1777;12.9585;10.2651;0.5671;15.5436;83.3543;3.1091;1.487
2024;2;Febrero;1;070150;61.1423;45.3291;5.6863;94.3137;57.2529;38.5863;45.2402;23.0924;2.2545;23.7266;28.4894;11.3294;18.7082;14.1835;0.6351;9.9586;78.308;12.1833;2.9678
2024;2;Febrero;1;090150;56.9001;40.4852;4.3641;95.6359;53.445;43.4974;47.5987;18.7921;3.4481;24.9979;28.5089;18.7955;29.6265;12.3728;0.1616;17.2549;75.0516;16.2432;3.82
2024;2;Febrero;1;170150;59.2044;46.0058;6.0959;93.9041;70.6229;23.1477;55.1762;11.0617;2.6731;24.9054;15.4296;19.5122;17.7584;12.2941;0.0;10.6463;79.5052;9.2777;2.9076
2024;2;Febrero;1;180150;70.3426;55.2878;4.5385;95.4615;70.8305;24.5696;39.5228;23.1585;8.1555;24.4742;24.3185;23.5841;10.8528;8.3025;2.6536;20.7151;85.989;6.5688;1.7279
2024;2;Febrero;2;070150;53.8462;38.8889;0.0;100.0;85.7143;14.2857;71.4286;28.5714;0.0;0.0;100.0;66.7149;40.0;0.0;0.0;0.0;66.6667;0.0;0.0
2024;2;Febrero;2;170150;76.9231;62.5;0.0;100.0;60.0;40.0;60.0;0.0;10.0;30.0;66.6667;49.8084;50.0;;0.0;20.0;75.0;0.0;0.0
2024;2;Febrero;2;180150;100.0;85.7143;0.0;100.0;38.8889;55.5556;55.5556;5.5556;16.6667;22.2222;14.2857;33.0514;0.0;0.0;0.0;5.5556;80.0;0.0;0.0
2024;3;Marzo;1;010150;66.9327;50.8523;4.8324;95.1676;66.1517;30.1547;54.1942;12.7288;5.3197;22.8783;32.5061;17.1518;10.4594;12.3696;0.3407;14.648;80.8285;6.02;0.6529
2024;3;Marzo;1;070150;63.7148;46.0195;8.0946;91.9054;59.5578;36.7476;44.5946;25.203;3.369;18.7388;12.934;2.88;23.6389;14.2685;0.5884;10.2821;76.44;13.8923;2.4819
2024;3;Marzo;1;090150;59.0698;41.8958;3.5904;96.4096;49.4132;46.5808;47.119;20.0552;2.3624;26.7441;17.3715;14.3475;22.9643;8.3826;0.0;16.8307;75.8493;15.4021;3.5046
2024;3;Marzo;1;170150;64.481;49.0933;11.0774;88.9226;66.0678;29.076;54.8733;12.0752;3.9211;17.6399;18.0915;20.5363;19.5309;29.7534;0.1023;12.7824;81.8581;10.9615;1.682
2024;3;Marzo;1;180150;70.6456;55.1202;6.2631;93.7369;71.6609;24.6853;43.2539;21.7157;6.5746;21.65;26.5191;18.4532;10.8503;15.1209;5.6651;18.0323;82.6814;10.8787;3.5096
2024;3;Marzo;2;070150;81.25;65.0;0.0;100.0;61.5385;30.7692;38.4615;38.4615;0.0;23.0769;78.5714;47.9478;0.0;0.0;0.0;0.0;100.0;0.0;0.0
2024;3;Marzo;2;170150;68.75;64.7059;0.0;100.0;27.2727;63.6364;27.2727;36.3636;18.1818;18.1818;100.0;55.0388;25.0;0.0;100.0;9.0909;60.0;17.6471;0.0
2024;4;Abril;1;010150;66.5268;50.2066;5.5815;94.4185;75.3257;21.7774;60.7294;10.7581;6.1171;16.814;23.8305;18.729;8.5165;10.2096;0.2604;15.9863;83.3461;3.4101;1.643
2024;4;Abril;1;070150;62.4589;47.3245;7.1678;92.8322;58.364;35.9872;41.879;22.1802;3.3926;25.3805;17.3739;-1.9219;23.3761;12.0809;0.0;8.7262;74.4273;12.4912;2.2857
2024;4;Abril;1;090150;60.2986;43.7833;3.5039;96.4961;49.9273;46.4017;43.4939;26.6344;3.0024;23.0552;30.2627;17.4699;23.3274;9.1654;0.0;15.1397;71.3046;15.3334;3.0078
2024;4;Abril;1;170150;61.5957;47.3457;9.0793;90.9207;71.8459;24.4375;55.9982;14.7232;2.7812;16.8663;24.0524;16.0921;14.4155;19.8236;0.0;9.688;82.5472;7.9344;1.7357
2024;4;Abril;1;180150;74.6199;57.3916;6.0618;93.9382;76.2851;20.6968;42.0157;21.8294;8.8882;20.8549;20.1903;15.9085;12.1935;12.358;6.1055;14.5663;82.4038;9.2778;4.8173
2024;4;Abril;2;070150;86.3636;70.3704;5.2632;94.7368;72.2222;16.6667;42.1053;15.7895;15.7895;21.0526;80.3571;45.2475;0.0;0.0;0.0;33.3333;90.9091;18.5185;0.0
2024;5;Mayo;1;010150;60.6886;46.1398;4.379;95.621;76.4067;19.923;61.3124;11.3874;4.1942;18.727;18.1384;21.4493;9.2831;9.5193;0.2834;16.386;86.8016;3.9538;0.7733
2024;5;Mayo;1;070150;62.1111;46.0101;6.7662;93.2338;52.0669;40.6231;44.4347;19.5748;5.3796;23.8448;30.1576;23.2512;22.6263;18.0662;0.7498;8.4764;75.532;14.7449;2.6652
2024;5;Mayo;1;090150;58.1514;40.9693;3.7181;96.2819;50.4563;46.133;43.1179;23.007;2.5936;27.3942;23.209;17.6356;30.0475;13.8212;0.0;18.3308;76.3847;17.6038;2.4159
2024;5;Mayo;1;170150;64.1662;50.6418;8.9019;91.0981;70.6089;25.0767;50.472;18.1602;3.3144;19.074;12.429;26.0855;19.4352;19.7263;0.2632;11.5277;79.2622;8.0771;1.6382
2024;5;Mayo;1;180150;70.9211;55.6958;4.1007;95.8993;72.5811;24.1876;40.7845;19.2062;10.4305;25.0006;27.2471;27.7793;9.491;8.1033;6.2484;18.2676;85.6531;7.0523;1.8616
2024;5;Mayo;2;070150;71.4286;45.4545;0.0;100.0;60.0;30.0;60.0;0.0;0.0;40.0;70.0;60.8514;20.0;0.0;0.0;0.0;70.0;0.0;0.0
2024;5;Mayo;2;170150;62.5;58.8235;0.0;100.0;80.0;10.0;60.0;10.0;0.0;30.0;-16.6667;15.5172;0.0;0.0;;0.0;50.0;0.0;0.0
2024;5;Mayo;2;180150;46.6667;41.1765;0.0;100.0;57.1429;28.5714;42.8571;14.2857;0.0;42.8571;33.3333;-33.0841;0.0;0.0;0.0;0.0;75.0;0.0;0.0
2024;6;Junio;1;010150;62.5415;48.6732;6.2622;93.7378;72.5706;22.3449;61.9381;8.5023;4.4816;18.8158;15.0958;20.7052;9.8329;11.817;0.7251;17.7748;80.3617;4.4782;0.5933
2024;6;Junio;1;070150;64.1183;46.9574;4.3745;95.6255;56.5843;38.6266;44.5879;30.4082;2.7415;17.8879;29.0973;19.3341;19.7656;9.8679;1.3248;8.6224;78.4138;12.7887;3.1832
2024;6;Junio;1;090150;60.5716;41.9992;3.5215;96.4785;52.9779;44.4586;48.1384;19.4871;2.587;26.0623;5.3313;12.8745;25.326;10.8983;0.0;15.3948;79.5147;13.5499;2.3118
2024;6;Junio;1;170150;63.3129;47.4469;6.3828;93.6172;66.1761;28.8861;52.3254;13.4446;3.1383;24.5486;23.2665;15.5431;15.0634;16.8115;0.0;12.2837;82.2774;12.9238;3.4056
2024;6;Junio;1;180150;69.346;51.5831;3.9893;96.0107;76.4054;21.2117;47.7324;15.893;8.7812;22.8085;35.8324;28.4482;10.6165;7.4913;4.5208;19.1431;82.5741;10.5409;3.19
2024;6;Junio;2;070150;68.75;52.381;0.0;100.0;72.7273;9.0909;54.5455;9.0909;0.0;36.3636;40.0;6.828;0.0;0.0;0.0;0.0;100.0;0.0;0.0
2024;6;Junio;2;170150;57.8947;47.8261;0.0;100.0;54.5455;45.4545;54.5455;9.0909;9.0909;27.2727;12.5;32.0974;75.0;0.0;0.0;27.2727;28.5714;26.087;26.087
2024;7;Julio;1;010150;63.3491;48.0878;6.4431;93.5569;71.5311;23.9849;58.8725;15.3072;3.5569;15.8203;14.4558;14.3947;12.355;10.6525;2.6958;13.4726;82.4575;4.5083;0.5732
2024;7;Julio;1;070150;67.0025;50.5222;6.912;93.088;61.1791;34.2398;44.9646;19.1654;4.388;24.5701;23.4733;14.6322;17.9642;13.6901;0.8281;7.2165;78.9744;9.4663;1.9773
2024;7;Julio;1;090150;60.7125;43.1333;3.8797;96.1203;51.9616;44.4774;48.0426;20.8878;2.8567;24.3332;34.9205;25.3097;21.0323;11.4171;0.1423;17.7197;78.6824;14.06;4.6144
2024;7;Julio;1;170150;62.5264;46.0873;8.3308;91.6692;68.3367;26.0783;54.1241;13.4565;2.5118;21.3754;30.1099;22.2257;19.1518;14.5288;0.0;9.3047;77.8878;12.9568;3.9705
2024;7;Julio;1;180150;77.2595;60.5794;3.7437;96.2563;72.5961;23.9531;45.2895;18.6489;11.3591;20.5145;17.1442;18.8761;11.7728;8.4263;5.1074;18.1855;83.1745;7.4162;2.7972
2024;7;Julio;2;070150;77.2727;62.963;0.0;100.0;82.3529;11.7647;52.9412;5.8824;17.6471;23.5294;82.1429;70.5957;0.0;0.0;0.0;23.5294;90.9091;18.5185;0.0
2024;8;Agosto;1;010150;64.9211;48.6428;6.8012;93.1988;73.2987;22.0955;56.2392;10.384;5.6311;20.9445;17.8009;13.0201;12.2071;10.6521;2.0936;20.1179;82.286;1.8868;0.781
2024;8;Agosto;1;070150;63.7433;46.765;6.3485;93.6515;56.5286;35.1114;47.2244;20.0442;3.9382;22.4447;32.3096;27.2106;21.7876;14.0789;0.2413;8.1214;76.2203;11.0459;4.3109
2024;8;Agosto;1;090150;59.3427;42.666;3.7135;96.2865;51.5259;45.0959;46.2123;18.7588;2.3251;28.7307;27.5804;17.0462;20.0633;10.6403;0.0;17.6973;79.7111;15.0076;3.1315
2024;8;Agosto;1;170150;64.6132;51.8181;8.5613;91.4387;75.481;20.075;54.7769;14.6126;3.3546;18.2846;18.8093;18.4561;21.78;16.0126;0.5969;11.3467;77.853;7.365;2.6172
2024;8;Agosto;1;180150;73.4973;57.968;3.3482;96.6518;70.7652;23.1722;44.8035;17.1863;9.8713;24.7908;29.1011;27.6648;16.7646;6.1117;6.3207;18.794;80.8905;5.0823;1.3325
2024;8;Agosto;2;070150;75.0;47.3684;0.0;100.0;100.0;0.0;77.7778;22.2222;0.0;0.0;41.6667;23.6814;33.3333;0.0;0.0;0.0;50.0;0.0;0.0
2024;8;Agosto;2;170150;77.7778;60.8696;21.4286;78.5714;81.8182;9.0909;42.8571;0.0;0.0;35.7143;80.0;52.7291;50.0;50.0;0.0;18.1818;62.5;0.0;0.0
2024;8;Agosto;2;180150;66.6667;58.8235;10.0;90.0;55.5556;33.3333;30.0;10.0;10.0;40.0;25.0;-92.4905;0.0;0.0;0.0;0.0;75.0;0.0;0.0
2024;9;Septiembre;1;010150;62.36;47.919;6.27;93.73;72.1595;25.6076;63.8711;12.6519;5.2709;11.9362;22.243;19.5485;16.1435;10.5693;0.0;17.8737;78.9189;5.4598;1.6208
2024;9;Septiembre;1;070150;64.2742;45.6457;6.459;93.541;60.1377;33.2812;45.7277;18.9714;5.1354;23.7065;38.1833;27.5424;13.6374;10.2001;1.3736;7.5223;80.4682;14.0928;4.0559
2024;9;Septiembre;1;090150;59.3768;42.0792;2.4713;97.5287;49.0425;47.7365;49.7326;21.2995;2.2237;23.9671;15.8455;16.683;22.5291;7.5636;0.0;12.4876;78.4713;17.5078;2.7466
2024;9;Septiembre;1;170150;68.5544;50.7087;10.7176;89.2824;66.5407;29.2734;46.9616;14.7856;5.0551;22.3698;34.1607;21.0597;17.6478;20.2713;1.0305;11.456;76.8465;17.024;7.3401
2024;9;Septiembre;1;180150;72.3134;54.5325;4.8502;95.1498;69.9314;24.3607;43.9645;19.9688;7.7732;23.2214;35.0854;23.248;8.4303;9.6033;9.5866;18.3709;84.5005;7.4419;3.1456
2024;9;Septiembre;2;070150;66.6317;43.5774;0.0;100.0;29.4766;54.2799;32.4872;46.9107;5.8638;14.7383;57.7345;51.5547;16.6667;0.0;0.0;17.5915;69.2942;0.0;0.0
2024;9;Septiembre;2;170150;60.0;50.0;0.0;100.0;50.0;25.0;41.6667;33.3333;0.0;25.0;33.3333;57.6318;0.0;0.0;0.0;33.3333;87.5;0.0;0.0
2024;10;Octubre;1;010150;61.6725;47.7271;2.3439;97.6561;64.5284;30.396;58.9872;8.0219;4.8272;25.8199;14.7483;9.5421;15.6387;4.5648;0.0;13.2612;78.166;6.8612;0.6581
2024;10;Octubre;1;070150;60.4486;45.6668;6.597;93.403;58.8263;36.3877;48.7922;21.7715;4.54;18.2994;21.4839;12.0918;20.2322;13.6741;0.0;5.9621;79.5381;9.802;1.6173
2024;10;Octubre;1;090150;60.2639;42.1579;2.3149;97.6851;47.8891;48.4534;46.3497;21.8634;2.198;27.2241;29.9651;26.9118;21.2002;5.4369;0.0;16.3023;80.2274;14.9932;4.3221
2024;10;Octubre;1;170150;62.5117;48.4192;6.6344;93.3656;67.2693;27.7433;53.2084;15.7148;3.8009;20.1792;19.1829;16.2185;16.6077;13.6852;0.0;13.8564;84.2725;9.1066;4.3683
2024;10;Octubre;1;180150;71.269;55.9114;6.6054;93.3946;72.0515;23.4996;41.3475;21.5559;6.4022;23.8832;23.764;23.3282;11.7118;17.0753;1.0831;17.1885;83.9706;9.9875;3.3838
2024;10;Octubre;2;070150;77.7778;58.3333;0.0;100.0;57.1429;35.7143;35.7143;50.0;7.1429;7.1429;100.0;45.1025;33.3333;0.0;0.0;0.0;62.5;16.6667;0.0
2024;10;Octubre;2;180150;62.5;55.5556;0.0;100.0;0.0;100.0;20.0;20.0;20.0;40.0;100.0;100.0;;;0.0;0.0;100.0;0.0;0.0
2024;11;Noviembre;1;010150;65.7777;48.8146;4.3951;95.6049;73.506;23.8641;58.1379;13.4964;4.2319;19.7388;25.5006;11.3031;10.052;10.1056;0.178;19.1269;84.5143;3.9169;1.3107
2024;11;Noviembre;1;070150;63.7694;44.5929;6.7255;93.2745;55.1215;35.2953;43.5593;19.4666;5.1785;25.07;42.6994;21.4969;15.6196;9.4463;0.2414;7.8699;79.9109;14.3065;3.5051
2024;11;Noviembre;1;090150;56.7561;40.5667;3.9306;96.0694;47.5034;49.0192;44.4107;25.0152;3.1139;23.3613;28.3073;19.4903;21.3045;9.927;0.0;13.82;79.1573;20.6535;3.8255
2024;11;Noviembre;1;170150;66.4643;49.9946;8.8011;91.1989;71.002;25.5062;49.1298;20.5923;3.5036;17.8295;28.1246;16.998;17.9988;13.9116;0.0;12.4037;81.9525;14.29;3.7663
2024;11;Noviembre;1;180150;70.0838;54.5165;5.2942;94.7058;75.2123;22.3664;42.5232;25.0947;7.9017;19.0039;19.9914;10.2086;12.3503;9.1667;2.4253;18.5357;83.8556;7.4196;2.0145
2024;11;Noviembre;2;070150;75.0;52.9412;0.0;100.0;88.8889;0.0;77.7778;11.1111;0.0;11.1111;41.6667;23.9484;0.0;0.0;0.0;0.0;50.0;0.0;0.0
2024;11;Noviembre;2;170150;58.8235;45.4545;0.0;100.0;80.0;10.0;70.0;10.0;0.0;20.0;75.0;43.1818;25.0;0.0;0.0;0.0;75.0;27.2727;0.0
2024;11;Noviembre;2;180150;73.6842;63.6364;0.0;100.0;64.2857;35.7143;50.0;14.2857;21.4286;14.2857;38.8889;43.3246;0.0;0.0;0.0;0.0;83.3333;0.0;0.0
2024;12;Diciembre;1;010150;63.9549;47.4641;3.6738;96.3262;72.794;23.7639;65.8147;8.7142;3.1015;18.6957;16.1245;17.5201;9.3641;7.6853;0.5295;17.9231;83.8305;3.7241;0.5078
2024;12;Diciembre;1;070150;60.8156;42.2338;2.1645;97.8355;55.1301;40.6325;48.8192;15.4277;3.679;29.9096;16.4543;22.9936;24.0688;5.2706;2.4343;6.1643;76.7313;13.3432;2.0686
2024;12;Diciembre;1;090150;58.5719;43.7358;2.2181;97.7819;47.3635;49.6624;47.5973;19.6162;3.7357;26.8327;20.2507;14.3088;18.8733;6.9473;0.2667;13.1867;73.0021;17.4166;2.1041
2024;12;Diciembre;1;170150;63.8414;47.2136;5.4896;94.5104;72.5191;22.5708;54.0392;11.8946;4.2429;24.1338;32.1773;22.7015;17.6251;13.5993;0.0;11.2246;80.2356;14.991;3.8123
2024;12;Diciembre;1;180150;69.0939;52.7123;4.9419;95.0581;77.5397;20.186;45.9705;17.7819;6.6039;23.6675;27.1287;9.0942;17.3557;18.5726;0.9573;19.6399;81.2987;8.5426;1.6448
2024;12;Diciembre;2;070150;60.8732;43.6872;0.0;100.0;58.496;38.44;35.724;28.9;0.0;35.376;47.3093;44.2684;0.0;0.0;0.0;11.56;83.4989;0.0;0.0
2025;1;Enero;1;010150;63.022;46.1092;3.6394;96.3606;66.3183;28.4154;62.4978;8.1664;4.4151;21.2814;23.5735;21.7293;20.4783;9.7025;0.202;15.2814;83.136;4.2974;0.3684
2025;1;Enero;1;070150;65.0133;48.6091;4.4468;95.5532;57.689;34.1839;44.3274;24.551;4.2926;22.3821;16.3469;8.6036;18.0918;8.9659;0.2632;7.5662;76.0755;9.6829;1.0663
2025;1;Enero;1;090150;54.8874;39.7494;4.9244;95.0756;52.2275;44.1174;46.6032;22.9201;2.2144;22.5845;21.4255;14.8616;21.1126;11.7074;0.0;13.5544;78.4658;11.7745;2.8779
2025;1;Enero;1;170150;63.1566;48.0418;6.9591;93.0409;67.7405;26.0472;54.2546;14.1526;3.7403;20.5089;16.7422;16.8383;13.2669;13.5288;0.0;13.7346;84.8147;11.9833;6.7549
2025;1;Enero;1;180150;68.0675;53.8369;3.602;96.398;70.5586;26.4389;45.4495;23.1781;6.1118;21.2143;24.7456;11.8337;6.6905;11.8966;0.8426;16.512;89.1087;8.2488;3.3572
2025;1;Enero;2;070150;83.3333;65.2174;0.0;100.0;73.3333;20.0;26.6667;33.3333;0.0;40.0;100.0;55.8949;0.0;0.0;0.0;0.0;57.1429;0.0;0.0
2025;1;Enero;2;180150;66.6667;61.5385;0.0;100.0;25.0;75.0;0.0;12.5;25.0;62.5;;86.7958;;;0.0;12.5;100.0;23.0769;23.0769
2025;2;Febrero;1;010150;64.7731;46.6279;5.0971;94.9029;69.6177;26.4581;55.5866;13.8055;8.779;16.7317;33.6643;22.7053;16.0027;8.7289;0.0;15.977;81.6808;7.5147;4.1565
2025;2;Febrero;1;070150;65.1479;46.739;6.576;93.424;56.601;36.0378;43.2874;20.018;5.2836;24.8349;24.7153;15.6161;19.2763;14.5004;0.7515;11.6661;77.4216;7.4786;0.5976
2025;2;Febrero;1;090150;56.791;40.2466;3.0513;96.9487;51.2828;44.7375;43.9065;21.0478;1.9106;29.833;18.6177;10.8095;22.3206;10.5282;0.0;16.8209;79.5862;15.15;3.6898
2025;2;Febrero;1;170150;61.6624;47.6202;5.4884;94.5116;69.0431;26.092;58.4829;12.7283;2.5649;20.6967;16.1544;16.0704;15.8334;13.2584;0.0;10.4395;81.0038;8.282;2.4951
2025;2;Febrero;1;180150;69.7997;53.285;4.6904;95.3096;72.2586;24.5318;43.9546;19.6856;8.0663;22.8126;38.5098;34.144;9.3945;14.2274;2.8793;18.7873;88.4235;10.7922;3.8892
2025;2;Febrero;2;170150;68.75;64.7059;18.1818;81.8182;66.6667;22.2222;63.6364;9.0909;0.0;9.0909;-6.6667;19.7122;100.0;100.0;;0.0;0.0;0.0;0.0
2025;2;Febrero;2;180150;82.3529;73.6842;7.1429;92.8571;30.7692;61.5385;21.4286;0.0;7.1429;64.2857;100.0;92.3567;20.0;33.3333;0.0;7.6923;50.0;0.0;0.0
2025;3;Marzo;1;010150;72.3565;50.2812;4.3189;95.6811;66.1158;28.0622;56.1453;11.0799;3.3567;25.0993;35.8832;26.3591;6.6428;7.1071;0.0;21.4234;89.913;6.876;3.9498
2025;3;Marzo;1;070150;59.5554;43.8286;4.8978;95.1022;57.4057;35.0681;47.1988;19.0343;2.0521;26.8171;33.3458;22.1116;25.5552;10.8531;0.2518;10.6124;78.6732;9.494;3.3722
2025;3;Marzo;1;090150;57.3321;40.678;2.6221;97.3779;56.2894;41.7569;50.7401;21.5085;2.0272;22.8564;7.1465;8.8479;23.5712;7.3239;0.0;16.0389;77.3586;13.4204;0.9313
2025;3;Marzo;1;170150;64.9168;49.1386;9.1234;90.8766;65.9643;27.8896;48.8227;18.4596;4.6392;18.955;27.9065;22.1874;14.5074;21.7843;0.0;11.3703;80.9705;9.0874;4.1156
2025;3;Marzo;1;180150;69.3744;52.3244;4.0617;95.9383;73.6514;23.9537;47.4169;15.8718;9.8431;22.7027;30.7382;23.1114;16.4579;5.3491;1.6382;22.9817;83.8636;8.5714;2.7318
2025;3;Marzo;2;010150;63.1579;60.0;0.0;100.0;83.3333;16.6667;75.0;8.3333;0.0;16.6667;-25.0;-3.5207;14.2857;0.0;0.0;8.3333;50.0;0.0;0.0
2025;3;Marzo;2;170150;73.6842;66.6667;14.2857;85.7143;66.6667;16.6667;50.0;14.2857;7.1429;14.2857;0.0;-37.383;33.3333;40.0;0.0;25.0;57.1429;0.0;0.0
2025;4;Abril;1;010150;63.8715;47.2798;5.932;94.068;73.2176;23.1682;60.2505;7.2648;7.4366;19.1161;35.3108;19.5775;11.6552;13.7716;1.614;17.1136;86.507;6.0887;0.4996
2025;4;Abril;1;070150;63.693;47.4841;3.5976;96.4024;53.3444;41.2193;41.0845;26.0507;3.1537;26.1134;24.6985;5.8303;24.2623;11.8703;0.889;10.1527;77.2157;13.4098;2.6682
2025;4;Abril;1;090150;56.8136;41.6506;2.5269;97.4731;48.1229;46.8941;47.0781;26.0418;1.8971;22.3714;21.5184;7.7287;24.1297;7.1325;0.0;15.8237;75.8032;11.5549;2.7892
2025;4;Abril;1;170150;64.2571;48.1743;6.1756;93.8244;67.3129;26.1736;56.5518;10.7152;2.8251;23.5763;23.1445;26.4654;12.5949;13.2959;0.1548;13.3654;84.8883;8.1392;1.987
2025;4;Abril;1;180150;69.6802;55.3996;4.0874;95.9126;71.9182;25.3374;44.9034;17.7587;8.6039;24.614;24.6554;13.1645;10.7329;9.7716;0.3282;15.6068;86.5663;8.8993;2.408
2025;5;Mayo;1;010150;63.3142;46.3841;1.5727;98.4273;65.0375;30.5284;52.727;11.5734;12.7045;21.4224;26.3481;23.3563;13.4689;3.6164;0.0;15.4764;81.1276;19.0677;0.786
2025;5;Mayo;1;070150;63.3547;47.1808;6.4059;93.5941;56.1223;37.1603;44.5386;23.2709;3.6764;22.1082;31.4523;17.4715;20.6572;11.4542;0.377;8.4092;76.6582;8.518;1.3281
2025;5;Mayo;1;090150;60.55;44.1256;4.0859;95.9141;51.325;44.2376;48.5124;18.0701;2.0051;27.1797;12.8816;12.2037;25.0118;8.9072;0.0;19.2003;75.2747;13.4374;2.3646
2025;5;Mayo;1;170150;60.9324;47.0246;9.5083;90.4917;71.7584;21.6161;56.8231;15.4013;1.5866;16.6807;21.7142;22.2914;15.8309;21.4541;0.0;11.5841;82.3409;7.472;1.9676
2025;5;Mayo;1;180150;67.833;51.3879;2.8727;97.1273;74.0095;23.3622;46.689;18.616;9.2444;22.483;32.5913;30.6681;5.8723;8.8653;0.8878;16.2494;89.7741;8.37;1.7105
2025;5;Mayo;2;170150;68.75;64.7059;9.0909;90.9091;70.0;20.0;63.6364;9.0909;0.0;18.1818;-6.6667;-34.8485;0.0;50.0;;0.0;50.0;0.0;0.0
2025;5;Mayo;2;180150;75.0;66.6667;0.0;100.0;50.0;33.3333;41.6667;8.3333;8.3333;41.6667;-50.0;-12.1639;0.0;0.0;0.0;0.0;75.0;0.0;0.0
